"MTSYSTEMID","{9A360531-D935-4676-952A-5BF35A5CFE80}"
"PEKTRF_DECR_DEFVIEW","{9714E9B5-EA86-4F3B-897B-F1EABD224617}"
"PEKTRF_REGALL_DEFVIEW","{77D585F1-B55C-43DC-9DC3-653CD9540DBD}"
"PEKL_TOLOAD_DEFVIEW","{7CE09ECC-B072-49A6-BBBA-B1D77A98D23A}"
"PEKD_DEPLIMITS_DEFVIEW","{86067548-C47F-4DFE-B442-37AA61903628}"
"PEKD_DEPDOG_DEFVIEW","{9A1BA891-857D-46FF-B4CC-5A0EF1B9E2BA}"
"PEKD_DOGAPPENDIX_DEFVIEW","{3C6629AD-3976-452C-9764-6A41CFA517AF}"
"PEKD_ADDS_DEFVIEW","{A13A7D13-B011-4BC5-A8C3-CD060860E762}"
"RISK_DEF_structtype","{458B0242-3F02-4DD4-8745-09B867F252BF}"
"RISK_DEF_DEFVIEW","{39A7C8DC-FC04-4D8C-AE73-659FA6D4BE20}"
"RISK_IMPACT_structtype","{D9011FDD-5A9D-42CC-B5E5-4A5F4D0B2850}"
"RISK_CONTROLS_structtype","{BA00A113-105B-4E2E-BD5C-841A496D2F53}"
"RISK_CONTROLS_PARENT","{B481B96A-7C26-402A-8E66-D56A4D125C4F}"
"RISK_IMPACT_DEFVIEW","{80808770-1145-451A-9B20-4D454B3A024F}"
"RISK_CONTROLS_DEFVIEW","{A7024261-2D00-4442-BA68-C4074BA141E0}"
"RISK_SRC_structtype","{96639329-C744-4093-A06C-CFB68F7E6AB9}"
"RISK_SRC_CNTRLS_structtype","{FDA8D32F-C789-4A85-A644-7DA0CACED94E}"
"RISK_SRC_CNTRLS_PARENT","{E4154414-9EC7-4B74-907A-62C3B4099B81}"
"RISK_SRC_DEFVIEW","{1302EC33-EBBA-4513-9E3A-18F433A1102A}"
"RISK_SRC_CNTRLS_DEFVIEW","{F5520DF9-5A86-49B2-8D77-6858A05F3402}"
"RISK_BUSINESS_PROCES_structtype","{546C0B90-E1A2-4EFC-A2C1-F0148BEAEB38}"
"RISK_BUSINESS_PROCES_DEFVIEW","{13FBA14C-63C4-461B-9690-93013D413C09}"
"RISC_Treatment_structtype","{6A98BDF3-2851-47C2-AC5A-30B468A4384B}"
"RISC_Treatment_DEFVIEW","{73F82A31-624F-41B6-ACF9-E7E21E1DDDE2}"
"RDIC_BSN_PROCESSES_structtype","{62FCC1DA-B2DF-4AEE-98DE-F1350F670ABC}"
"RDIC_BSN_PROCESSES_DEFVIEW","{24F2DC3D-856D-49E0-890B-C422053C3758}"
"BP_RISK_structtype","{3C4924E0-4CBD-4A7B-8201-64F2F908FC7A}"
"BP_RISK_DEFVIEW","{905DF591-25A3-4A89-9641-BA80CC82A531}"
"GroupUser_DEFVIEW","{B91BA8F1-F499-4740-A5F0-44C229093377}"
"ROLES_MAP_DEFVIEW","{660DAB1D-A4BD-4B62-A657-90FE036DE50A}"
"ROLES_USER_DEFVIEW","{BA7599DC-2159-438C-B859-38F82FDC7C4E}"
"ROLES_DOC_DEFVIEW","{3E24733E-8F39-4E4D-A175-78D39A9023B3}"
"ROLES_DOC_STATE_DEFVIEW","{3E17493A-3AC0-4CCB-9C21-C3C5C13E34EB}"
"RDIC_AREA_structtype","{6024E7A4-36B9-4598-BE14-DD8B44787695}"
"RDIC_IMPACT_structtype","{7B8E5FA2-2A61-4E23-B1D9-53048BCF9693}"
"RDIC_IMPACT_PARENT","{D37F2881-F4F5-4208-83DB-97BA6A149617}"
"RDIC_AREA_DEFVIEW","{BDC54B72-0D53-4588-980B-B388BF2DD0F5}"
"RDIC_IMPACT_DEFVIEW","{58408926-AE50-4666-BD19-2DA8DC88DC53}"
"RDIC_CONSEQUENCE_structtype","{7F3638D6-A56C-4DF3-90D4-A2D73C246192}"
"RDIC_CONSEQUENCE_DEFVIEW","{F63714F4-44ED-4868-8F6E-A7DECEBC6B9D}"
"RDIC_LIKEHOOD_structtype","{87AF8F97-327F-4838-A1C3-A07A3B479D09}"
"RDIC_LIKEHOOD_DEFVIEW","{48A4B0F2-AD94-446F-B03B-86C693BCC0FE}"
"RDIC_LEVEL_structtype","{306F7B90-34D8-4D17-BE93-B8A3E268572B}"
"RDIC_LEVEL_DEFVIEW","{2D085278-169D-4848-B4B7-9454A0120E40}"
"RDIC_CONTROLS_structtype","{4460453E-0B09-47B6-8D4B-29DC6AE43160}"
"RDIC_CONTROLS_DEFVIEW","{C7A5EEF5-2B5B-4421-8C65-D85F8867065F}"
"RDIC_TP_SRC_structtype","{8698034D-EBAA-4A6B-9D7E-E7D714ACBCFC}"
"RDIC_SRC_structtype","{B97624EA-692F-4F29-AE26-8EADAE97A36F}"
"RDIC_SRC_PARENT","{D0C907CF-B821-4B4A-B1F2-C42432648A93}"
"RDIC_TP_SRC_DEFVIEW","{025BF511-9494-4BEA-8851-6272B50DDB9A}"
"RDIC_SRC_DEFVIEW","{823301FD-0252-4516-BDFA-13C269CACAC9}"
"RDIC_Treatments_structtype","{C1794EFE-AF23-472F-8A8A-70234D5ED5B9}"
"RDIC_Treatments_DEFVIEW","{FC32977A-0658-42B6-BA71-1F5288BB79D4}"
"Shortcut_DEFVIEW","{EEC3F0DD-F516-46CD-8977-E591A9241DD7}"
"InfoStoreDef_DEFVIEW","{1262CE4C-B89A-4488-BE15-7FE17539A327}"
"RSK_BSN_PRCS_structtype","{0BB9FEBE-78CC-4F06-A688-AD6FC6A437E4}"
"RSK_BSN_PRCS_DEFVIEW","{59D4E9D3-13F0-4FC0-AE0F-1E15E8EB28FA}"
"RSK_PRECNDTNS_structtype","{0741E08A-4B64-42F2-9B08-2D9F1C7CCF75}"
"RSK_PRECNDTNS_DEFVIEW","{929353E7-1D19-464C-824F-1B3A20CE213F}"
"RSK_RISKS_structtype","{C408B0B8-D9FD-40B2-8A41-091B18FE0203}"
"RSK_RISKS_DEFVIEW","{D681FAEF-242C-4C50-8ECE-025C586E6836}"
"CTLG_RISK_LVL_structtype","{38F113E4-F529-460D-BC62-8B672446EB5F}"
"CTLG_RISK_LVL_DEFVIEW","{6D4799F0-8E33-4972-8FEA-DFFD82151543}"
"RSK_CONTROLS_structtype","{930F271C-EF47-418E-BA62-C247000BEDD7}"
"RSK_CONTROLS_DEFVIEW","{82C77C66-327B-41C9-A1C9-98B08CD4B405}"
"CTLG_RSK_LIKELIHOOD_structtype","{E3BD8F0C-3802-45E4-8916-C14308E6AE93}"
"CTLG_RSK_LIKELIHOOD_DEFVIEW","{A50C492C-3224-4862-B080-D308A393D69E}"
"CTLG_DEPARTMNTS_structtype","{F80FAF97-74A6-4AE2-8160-FE30411A5856}"
"CTLG_DEPARTMNTS_DEFVIEW","{C6B89F17-D97B-4AEB-A487-0F8D25DEDA77}"
"CTLG_TREATMENTS_structtype","{3CDA2AC7-9E60-4508-81DB-637F561C70BA}"
"CTLG_TREATMENTS_DEFVIEW","{FCFFF99C-9247-449D-8DAA-EFEE40A96556}"
"CTLG_CONSEQUENCES_structtype","{3358FADF-E5EC-4F53-B380-8365EB48B7FF}"
"CTLG_CONSEQUENCES_DEFVIEW","{3575E8EF-184F-44E7-BEE3-759EC588DF28}"
"RSK_IMPACTS_structtype","{F3819D16-83CA-4234-95C2-5E33BDCD6033}"
"RSK_IMPACTS_DEFVIEW","{5C754911-29A3-42AE-B2FA-7E4427E4ADD4}"
"EPFilterLink_DEFVIEW","{9C9C8CEF-FD6F-4830-A997-B2B5352890DD}"
"ARMJRNLADD_DEFVIEW","{3294E7A8-7618-46AA-88B9-E96FEB02ADE3}"
"ARMJRNLREP_DEFVIEW","{CDF3798D-0B38-45F0-856E-F09675BD68F5}"
"ARMJRNLRUN_DEFVIEW","{AD1A40EC-1F35-4919-828E-C7A2B7EA266C}"
"PEKZ_ACLCT_structtype","{F2784301-B3AB-40CA-9CBD-4F57A613093B}"
"PEKZ_ADLVR_structtype","{35F71A73-66F8-4103-ACED-6AFDA3363B15}"
"PEKNAL_ROWS_structtype","{75890A19-A1F4-46EE-89B1-ED92383D7E90}"
"PEKTRF_AUTO_structtype","{A6CDF820-CFBB-4015-A413-EE1F50F3FBF7}"
"PEKD_AUTO_structtype","{FE72D382-C750-493F-B538-454C17AE2146}"
"PEKD_AUTO_DEFVIEW","{A8C7C56D-5E05-487C-B405-68EA4EBE0464}"
"PEKZR_DATA_structtype","{C582B53E-2ABE-43C0-A515-4601CE0B0960}"
"PEKZR_DATA_DEFVIEW","{AA60978E-F5E3-4603-ACDD-F7D74567DDC8}"
"VRCATClients_DEFVIEW","{1810B919-42F7-40FB-8302-5A544C35B53F}"
"ENTDIC_RWDIV_DEFVIEW","{43B69C7A-12A2-48D0-A57C-7AC8B18B5034}"
"ENTDIC_CURCOURCE_DEFVIEW","{D87DE70E-ABB8-4AE5-99B3-AF060B715063}"
"PEKRKO_DEF_structtype","{2DF6A59B-B895-4734-8552-8AED5D63A870}"
"PEKRKO_DEF_DEFVIEW","{B5F96A25-5073-4C6D-8E4B-A59EE88D157B}"
"PEKRKO_ROWS_structtype","{00BEBE63-F0AA-456A-84E5-305A1247ACC4}"
"PEKRKO_ROWS_DEFVIEW","{C3474B53-0021-4DD5-A62B-8A248AA6AC1B}"
"VRCSeeAlso_DEFVIEW","{2E28AAD6-26F0-4A32-9831-3CDFA0D2EF76}"
"VRCAccounts_DEFVIEW","{50990BA4-1BA6-491A-8CD8-40088421D0BE}"
"VRCPayIn_DEFVIEW","{1A6B3C82-4322-44DF-9EFB-B786F7DC2228}"
"VRCOwnership_DEFVIEW","{27654A0C-7F62-4A01-83E8-5C4E31F17032}"
"VRCGlossary_DEFVIEW","{16D15EB8-87EA-4002-840C-3462B9CBBA01}"
"VRCProgress_DEFVIEW","{9B5BC349-9A0A-486C-81D3-675BE02B1CA8}"
"VRCLifeSupport_DEFVIEW","{708B897A-F8EA-45F5-9D35-13EFC38D33FD}"
"VRCTorg_DEFVIEW","{259116A2-A6B6-44DA-9680-660D4BA4D068}"
"VRCZayavki_DEFVIEW","{D5851778-CE7A-4283-A2AA-7B452B4E7E83}"
"VRCAutomatizations_DEFVIEW","{C8F017B5-64D8-4C71-9713-7DDD627690EE}"
"VRCReport_DEFVIEW","{E8812750-6F55-4EAC-8A8B-7591ADB2EF59}"
"VRCAditional_DEFVIEW","{13EE482A-B5B9-4AE0-9AE7-AEFA4FCEE730}"
"VRCPayOut_DEFVIEW","{11795312-C3A0-4C7E-B87F-6EA787B52EA0}"
"VCContract_DEFVIEW","{D96FAA45-A840-4AF6-96D0-D24D537FED15}"
"dir_flowtype_DEFVIEW","{CAC4F57C-042E-4B73-AA24-697361E5B33B}"
"pekmsg_path_structtype","{5C699CE3-CFBA-40CD-A703-60DB78436FFC}"
"pekmsg_path_DEFVIEW","{36B3E4B5-5DB5-4355-B7A5-C6384A734606}"
"VRCPSeeAlso_DEFVIEW","{4ADF8386-64CF-46E7-9B3F-834FDB236358}"
"VRCPSpecial_DEFVIEW","{4FDA2A5F-EB4C-4B22-A549-1E9200409559}"
"VRCPPresents_DEFVIEW","{C57129B7-BE2B-42ED-91B4-1C5A60449A3B}"
"VRCPReports_DEFVIEW","{21E1722C-E465-4741-9981-9D72E17C959E}"
"PRC1_DEF_structtype","{E30DE879-3F91-44F4-B720-7CE5A20C46E9}"
"PRC1_DEF_DEFVIEW","{EB224EFB-394F-442D-984C-DFEA3ED218CE}"
"PRC1_LINES_structtype","{4AF30D42-E0FB-4E75-AB2A-2AE64D748004}"
"PRC1_LINES_DEFVIEW","{D9F1F67A-727D-4A7B-BC09-DCE1956D4D5B}"
"DIC1_ST_structtype","{FE5C293E-7D93-426E-9FC7-F78F14296722}"
"DIC1_ST_DEFVIEW","{79CB286C-60E7-4944-ACD5-A45AE4683642}"
"DIC_SRV_structtype","{1C13C7C6-3E08-402C-A912-5F80403A831E}"
"DIC_SRV_DEFVIEW","{770F1C3B-8CB5-47AA-BC87-3700E24E69DB}"
"KPD_SRVTYPE_structtype","{E0312738-C5B2-45FD-9B5F-35A2874D126E}"
"KPD_SRVTYPE_DEFVIEW","{54F93014-A325-41DB-A61B-FBD1C0DA862F}"
"KPD_SRV_structtype","{E7FF48B2-F382-4F76-8D2C-4B0BBCC486AC}"
"KPD_SRV_DEFVIEW","{FCF26383-40C5-489E-8279-A29299AD2A5E}"
"KPD_CLS_structtype","{496CB36F-71A5-40E7-AB7E-6EA9A54FFB2A}"
"KPD_CLS_DEFVIEW","{2E84F513-8E63-4859-A65B-004E51E086CB}"
"KPD_CT_structtype","{767E5AE3-3897-4C30-9E6A-A911178076F4}"
"KPD_CT_DEFVIEW","{6F13EFAB-EF29-4A1A-85E8-9A2ECD7F56B5}"
"KPS_DEF_structtype","{DDE6C8FA-A28A-4174-A709-DC6B8B065BF6}"
"KPS_DEF_DEFVIEW","{FB80BA9D-0EF0-4A91-807F-EC0A8AC5AFF0}"
"KPS_LINE_structtype","{DA1040C7-895A-4D73-B67C-5B5D0EEB02FA}"
"KPS_LINE_DEFVIEW","{8EE00002-A036-4F88-BFF7-1741EA43BFC2}"
"KPS_PACK_structtype","{A9CC0903-555A-4C87-A67D-ED81AA0A05D3}"
"KPS_PACK_DEFVIEW","{3473BB2A-E1AB-4692-9296-556B271B5D49}"
"KPS_REF_structtype","{85B72D94-4032-4DEA-BAD0-735F2B30C618}"
"KPS_REF_DEFVIEW","{7A7F50AE-829B-41EB-9914-0410AA099D5B}"
"KPDG_DEF_structtype","{02709823-DEC9-4381-892C-D4A5231CED7E}"
"KPDG_DEF_DEFVIEW","{EA1B8503-1C6C-43A0-96ED-14C8364FF032}"
"KPDG_LINE_structtype","{9068CE41-A86E-4478-A420-6BD31E730BFB}"
"KPDG_LINE_DEFVIEW","{EFAAD068-6073-4C9C-9BA1-05322F429D07}"
"KPC_DEF_structtype","{7CD2F872-93CC-4E50-B51C-D4DC9B50BE39}"
"KPC_DEF_DEFVIEW","{C0112EA7-3F87-44B6-A976-7E6FDCBBC239}"
"KPC_PERS_structtype","{9B3AB024-4D31-4761-B4FE-D97AEE713387}"
"KPC_CLS_structtype","{794AAADF-AD5A-4AB1-8C80-A7CB17B15C64}"
"KPC_CLS_PARENT","{1EEA74FA-FDA9-4A89-AFDB-E4F28681062E}"
"KPC_PERS_DEFVIEW","{53202AE9-1BAD-4215-A3F0-6EFB59CC9245}"
"KPC_CLS_DEFVIEW","{9ABC4727-1FB1-4D33-A7D7-C99D2D8210C9}"
"KPOPR_DEF_structtype","{3501CC13-B87C-43F0-9B0D-31B6227EBF1D}"
"KPOPR_DEF_DEFVIEW","{D4072D74-5263-4CEA-B7E8-40E7C63FFAB5}"
"KP_DEF_structtype","{F6F8BDC9-82C0-43CC-850E-280EED72B61B}"
"KP_DEF_DEFVIEW","{DE6461C2-84AB-42B3-AD7A-98DF28F8181A}"
"KP_LINE_structtype","{7AB81F13-99A2-4CDF-AAD5-321FE6BF27DE}"
"KP_LINE_DEFVIEW","{880823F5-077B-4940-980F-41403F727294}"
"KPOCS_DEF_structtype","{1F3BDA43-D6E4-4A47-8F77-F0141CFC7CDA}"
"KPOCS_DEF_DEFVIEW","{5DDC8163-42F8-4A12-9AF6-EE1652D8A311}"
"KPOCS_LINE_structtype","{CBCF2530-BF47-4318-96B5-67657A9771F0}"
"KPOCS_LINE_DEFVIEW","{2E1F835B-90B9-47A9-A2A4-86E9C7A1A1FD}"
"KPR_DEF_structtype","{31F6F9C0-801B-42FD-AD3E-FA57F72FC1AB}"
"KPR_DEF_DEFVIEW","{8BF42C2E-8626-44A6-A14D-C4D0E57BA2A7}"
"KPOP_DEF_structtype","{A81507B1-24B7-4F59-99AC-33FCD13C26D7}"
"KPOP_DEF_DEFVIEW","{04A52179-69C4-4B0E-9B9D-E804B7D9DA79}"
"KPPR_DEF_structtype","{7DB3F361-2174-4C93-BB5E-E90EAED1B2AF}"
"KPPR_DEF_DEFVIEW","{EF4EE716-807A-425B-80CC-CB88A6D5E443}"
"KPPR_LINE_structtype","{CF43CF67-D7E7-4F3F-AA28-CF204F9340A3}"
"KPPR_LINE_DEFVIEW","{CBEAB8F0-3A2A-4AB8-A7A8-D7BBE0C94988}"
"KPP_DEF_structtype","{A6FA457C-3B28-480C-BBEF-530B147EA5C5}"
"KPP_DEF_DEFVIEW","{EAF4F0C7-CC76-495C-A5FA-693E004D3FAA}"
"KDD_LINE_structtype","{1039AE0A-A3AC-4845-B35F-0169AEA1E447}"
"KDD_LINE_DEFVIEW","{8B0E733B-4981-408B-A2AA-9D5EBA48FC98}"
"KPPL_DEF_structtype","{AB25FC80-2810-4961-AD42-8E80F539AC54}"
"KPPL_DEF_DEFVIEW","{2D376C1B-06C1-463D-8882-9A682CE5EF8C}"
"KPPL_LINES_structtype","{1724F115-7910-427D-B910-9E142C62B947}"
"KPPL_LINES_DEFVIEW","{7634924F-AA23-4418-BF64-9BEA401810D3}"
"KPAC_DEF_structtype","{37DD32D2-894A-4549-B370-5EF8662BA2A0}"
"KPAC_DEF_DEFVIEW","{F793743B-11C1-45ED-8F47-E5AE5E9D7B80}"
"KPAC_LINE_structtype","{6209D2A9-8726-4287-963C-5A6A8AA59A40}"
"KPAC_LINE_DEFVIEW","{6C4247F5-3EFF-4FC9-9E30-C5805B41F396}"
"ClRepCosts_structtype","{475836B7-89EF-4190-ACAF-C3EE87811E31}"
"ClRepCosts_DEFVIEW","{B09117AD-FDC4-4038-830A-9C2D5218D7AB}"
"ClRepMeeting_structtype","{02E25CE7-1FF3-44D3-BCBB-07CD98739A82}"
"ClRepMeeters_structtype","{0939858A-45C1-446E-82C6-08385329B481}"
"ClRepMeeters_PARENT","{1C89DEC8-06A8-4BF0-A3E0-BB2A82112041}"
"ClRepMeeting_DEFVIEW","{A82D6BB1-3B1A-4473-9739-06B499CAC155}"
"ClRepMeeters_DEFVIEW","{D336304D-E87A-4139-9F84-03D75A27A0E5}"
"ClRepDesc_structtype","{1C04CC88-572A-4945-BF3F-9152203A7EF1}"
"ClRepDesc_DEFVIEW","{3424D181-4DFD-4E1F-B8DB-A788A74A9711}"
"CLContrCommon_structtype","{A74FF0DB-9800-47BD-9D27-E925BFBE6CEF}"
"CLContrCommon_DEFVIEW","{53858161-9D67-4D62-982B-A681C254131C}"
"CLContrReport_structtype","{81D9E6FB-A837-4B49-801D-DD9A360EE724}"
"CLContrReport_DEFVIEW","{BA842C80-BCF4-48C3-94FB-59FA089C6D1A}"
"CLContrPayment_structtype","{D17FE470-E91E-493C-AB71-B3F3889F0AA4}"
"CLContrPayment_DEFVIEW","{98245CD1-110F-4B51-97EF-2643135FC5E6}"
"CLContrExtra_structtype","{E64CABE3-99C4-48BC-AF2A-AE753D4D844B}"
"CLContrExtra_DEFVIEW","{E8FAEDE4-1E27-47DF-B28D-4CFBEE88C47D}"
"CLContrSeeAlso_structtype","{F4784D1F-2E5E-465A-8658-12968CC60E19}"
"CLContrSeeAlso_DEFVIEW","{61F45E08-FEBA-44C6-A9FD-511621727A22}"
"CLContrVer_structtype","{C07AD8B0-3384-4222-B70F-7CAEE809CFEF}"
"CLContrVer_DEFVIEW","{A7C8A2E3-9E5B-4D1C-B6B7-E197DF3D9A2C}"
"CLContrSpesial_structtype","{79E9B05B-F99E-478C-88DB-9ACD4B3C6C95}"
"CLContrSpesial_DEFVIEW","{14FB8FE8-6587-4B17-BB40-69EF15481AED}"
"ExtenderInterface_structtype","{E0200E52-1CE8-4740-AFB9-2BBB5A71E603}"
"ExtenderInterface_PARENT","{0E66368B-097A-4C08-B129-A1895AF42EF1}"
"STDJournlaExtInfo_structtype","{8D7A4329-44E3-4A09-AC29-0337904C4AAF}"
"STDJournalExtParam_structtype","{1C330DF2-7531-480E-B81F-40E2821279D6}"
"CLOfferVer_structtype","{1145C54A-A5EF-4DA8-8FE3-D064AAB8ED11}"
"CLOfferCommon_structtype","{213263A2-8FCF-4281-84AC-ECCAD406FD43}"
"CLOfferSeeAlso_structtype","{B396FDD3-ECE9-4333-ADBA-1EE650D89427}"
"CLCatalogue_structtype","{FA3704E1-2188-4069-8284-2066953A3D3C}"
"ClContrClients_structtype","{420FECAF-D01A-4C85-A5FB-FA9F5CCAF563}"
"ClContrClients_PARENT","{8C8564DC-D688-4201-9E2E-C3FC26D3B6A4}"
"ClContrClients_DEFVIEW","{04504456-FD88-4C48-85AF-C528F6CBD3E3}"
"HAdistrict_structtype","{D1F06619-51E3-4A2E-8799-875C914C8EB5}"
"HAdistrict_DEFVIEW","{A5957A06-C3FA-41B9-9B91-5FC7AA5F8D23}"
"HAstreet_structtype","{304FA200-458B-45A7-8F09-AF2CF2EB3E0B}"
"HAstreet_DEFVIEW","{D91E57D0-ED10-4A9B-AD79-3C44548DBFF0}"
"HAcity_structtype","{DF7C51DF-8DE9-418C-B106-C1A342A6B0C7}"
"HAcity_DEFVIEW","{3182B0DB-06C8-4EE7-ADAE-6B10BBB0FFB7}"
"HAaddress_structtype","{E5A292ED-6C1B-4188-AD9D-C04FCBF27A8A}"
"HAaddress_DEFVIEW","{E6EFD99A-6717-4C50-930E-B78CAF3E329F}"
"HAcountry_structtype","{9E88CCC4-12CF-44F5-9CCC-452A03E1AE14}"
"HAcountry_DEFVIEW","{9AF6D5CD-054F-4071-BE50-DCAA8CD14036}"
"HAindex_structtype","{DCF8A30D-0671-4840-88F4-2D16B899506A}"
"HAindex_DEFVIEW","{4639EA47-2DEC-45DA-B9DC-6F5357637D62}"
"HGenBillingType_structtype","{0021ED4E-CAC8-4043-93C5-B8AC390F6D0E}"
"HGenBillingType_DEFVIEW","{B013372D-BD06-462A-A12B-9B2D03175F1F}"
"HGenBranchProd_structtype","{49BBB0AF-9FA1-4FD9-818E-60095EBE9643}"
"HGenBranchProd_DEFVIEW","{F3D1BE31-AF5A-41C2-A275-0FD04292BC13}"
"HGenBank_structtype","{31C143B2-EB66-4544-9E82-A327B65966F8}"
"HGenBank_DEFVIEW","{B9B6DBD9-AA5D-4247-9D99-3458C7575F41}"
"HGenClType_structtype","{613D2553-CBC8-4684-96BF-6CC343A693F8}"
"HGenClType_DEFVIEW","{01CEAE2D-D39B-4DE2-BE75-E4EB204360D0}"
"ClPartnSeeAlso_structtype","{53B2293C-2A7F-425D-ABA6-8AAA7F2FEF0F}"
"ClPartnSeeAlso_DEFVIEW","{4031FB75-9195-4B9B-AE02-5DBEF7DC9C34}"
"ClPartnAccounts_structtype","{E1BFB9DA-3511-4D13-8345-60530A6CA8C5}"
"ClPartnAccounts_DEFVIEW","{E8B4BC83-3276-4397-8691-5B3CBF3B13C9}"
"ClPartnPaymentIn_structtype","{8FF6B180-1DD7-405E-9EDD-F180DDF75E35}"
"ClPartnPaymentIn_DEFVIEW","{B114E227-AE5C-4069-8182-EAF02BB4C0A3}"
"ClPartnOwnership_structtype","{06135134-B796-4E45-896F-53ECEF59EE89}"
"ClPartnOwnership_DEFVIEW","{4E245440-39C0-45E6-BAF2-DA1BB4B9534B}"
"ClPartnGlossary_structtype","{7272AB9C-43BF-46AC-BD5E-008F56032046}"
"ClPartnGlossary_DEFVIEW","{FD2B9D75-E6D9-48CC-A801-E651E9AD2AF8}"
"ClPartnProgressComp_structtype","{19E4E931-E1A9-4A34-A12A-155D34B90936}"
"ClPartnProgressComp_DEFVIEW","{47A4BEBA-DF6E-4E9F-9CF7-8360A3C144DD}"
"ClPartnLifeSupport_structtype","{EE757629-0D40-4C03-839F-C78ABB465C07}"
"ClPartnLifeSupport_DEFVIEW","{413172C9-BD8A-4DFB-ABAB-C4A6021BFC0D}"
"ClPartnPointTarget_structtype","{6D865765-7EB0-48FC-99B8-F61827ADD425}"
"ClPartnPointTarget_DEFVIEW","{CFF7FC23-BC06-4FBF-9199-73DFDA3F04FE}"
"ClPartnRequest_structtype","{80D603DC-237D-4B8E-826F-BAB15C6DF03A}"
"ClPartnRequest_DEFVIEW","{49079778-DEF8-4E87-84A1-EEC95AD49AEF}"
"ClPartnAutomat_structtype","{32BA4B94-C639-43D9-BE68-600E08DC7ACD}"
"ClPartnAutomat_DEFVIEW","{CCDE9DF9-6BDC-49DE-8436-530471AD72B7}"
"ClPartnReport_structtype","{34741D44-E152-4D17-9E0D-1CD9EDFF52EB}"
"ClPartnReport_DEFVIEW","{A93F95FC-D8A5-47AB-A37E-54E5DBB6AE82}"
"ClPartnAditional_structtype","{54AE19EC-8251-4BFB-9827-CDB1B2EBEE3C}"
"ClPartnAditional_DEFVIEW","{1763DD04-5351-4E9C-B732-485E7FBD85F2}"
"ClPartnPaymentOut_structtype","{1F797312-8A36-4E36-A9E7-4337E2AE79DC}"
"ClPartnPaymentOut_DEFVIEW","{748219C4-EE71-4AF6-8D75-909807F00B19}"
"ClPartnContract_structtype","{C4A5D107-7350-4F0D-A6BE-184C02C9B459}"
"ClPartnContract_DEFVIEW","{3F39A5A4-3987-42A8-8908-7D43F8A66F45}"
"ClPartnOrgStruct_structtype","{67A13841-B534-4706-A367-FE58478738D5}"
"ClPartnCommon_structtype","{3639ECDA-CAAD-458C-9420-98F8A618A632}"
"ClPartnCommon_DEFVIEW","{36DB5C6C-A414-486D-B543-16919E00E399}"
"ClPartnPerson_structtype","{5AFC11F1-77DE-479A-ADDC-C11EE480171F}"
"ClPartnPerson_DEFVIEW","{4C081D45-9F49-4833-8E4F-E74BE32E4798}"
"ClHelpContStage_structtype","{42ACFF63-717C-4033-99DA-4EE4BEDA162D}"
"ClHelpContStage_DEFVIEW","{A0F2076E-8A25-4B87-8D73-EC2E0A23F417}"
"ClHelpReportType_structtype","{80C20E18-196F-402F-834A-0012B9023005}"
"ClHelpReportType_DEFVIEW","{3C2187FB-B055-48AF-A193-D2BB321B0AE5}"
"ClHelpProjType_structtype","{8E2CA045-B0CF-44C5-9C56-E513276F5D5A}"
"ClHelpProjType_DEFVIEW","{37859C7A-56F5-4479-8086-2BB41EFFE5FF}"
"ClHelpStream_structtype","{157406E1-A2BC-40B6-8B10-42BC34AA289C}"
"ClHelpStream_DEFVIEW","{A0902045-4C1B-4218-B36E-6F42C37FCD4E}"
"ClHelpInterest_structtype","{0ACE9FE8-567D-49C8-BBD6-F9332621A8A8}"
"ClHelpInterest_DEFVIEW","{714A479C-AD44-426B-A099-C9F37B8469E3}"
"ClHelpDocType_structtype","{460B2EEC-3200-410E-9A32-2FD25073BAB6}"
"ClHelpDocType_DEFVIEW","{9870F068-A0FB-483E-BBD9-7689D290347F}"
"ClHelpLoyalty_structtype","{F4887DA3-68C9-4475-8A1E-95C5D8343DE3}"
"ClHelpLoyalty_DEFVIEW","{C691A5C6-63A9-45F7-9BA3-E425C85F579E}"
"ClHelpMarket_structtype","{F8E85F65-D4A4-4DB3-9BCD-95C37A581ABC}"
"ClProjReport_structtype","{418EB841-FD2E-42BB-9ED8-3118A089C133}"
"ClProjReport_DEFVIEW","{28E432A8-1215-4AA5-BBD1-B16C0945E09F}"
"ClProjSubProj_structtype","{8CC27B84-F437-4C5F-B88C-B3DBABF7C5C4}"
"ClProjSubProj_DEFVIEW","{CF1EDDAC-41F9-4B7C-BA82-B88275C6995B}"
"ClProjJob_structtype","{2FBDAE60-795D-42D4-ACDE-4EEAF9FEB194}"
"ClProjJob_DEFVIEW","{924B7467-EF6D-4C5A-9AE4-DBBF5BACFFD8}"
"ClProjSeeAlso_structtype","{B03663D1-272D-4AA6-B38F-6B88909E54E9}"
"ClProjSeeAlso_DEFVIEW","{698491D8-0553-4D8B-B79F-543C3EDC5E23}"
"ClProjCustomer_structtype","{6399FE0C-8DD8-4F09-98BC-B028D8FE054B}"
"ClProjCustomer_DEFVIEW","{3F3ECA68-FEEB-4CF1-9A98-B6FA8A6652BB}"
"ClProjContract_structtype","{1C8B88BE-C87F-4050-9968-EAF74DE38E3B}"
"ClProjContract_DEFVIEW","{D929C3A6-616E-4D00-B010-591112A7DE85}"
